cartodb_id,the_geom,field_1,centroid,lat,long,count,source_cartodb_id,source_field_1
7342,0101000020E6100000D999DFBC3A7F52C01AA9731CAA5D4440,notkellyw,POINT,40.73175388,-73.98796007,5,3,nyc
7362,0101000020E610000072DC8C47E77F52C0219793AB335F4440,DjBlakeNyc,POINT,40.74376435,-73.99849118,5,3,nyc
7364,0101000020E610000097506628137F52C06A3FE7A8025D4440,GlenfiddichSGR,POINT,40.72664367,-73.9855443,5,3,nyc
7375,0101000020E610000095A2AE18E27F52C0FDCCACE79C5D4440,charlieykim,POINT,40.73135086,-73.99817483,5,3,nyc
7407,0101000020E61000007CEF90DEC77F52C00D605F25FE5E4440,mrjoezee,POINT,40.74213092,-73.99657406,5,3,nyc
7416,0101000020E6100000FAA3E2DEC07F52C005EDA38D025E4440,NASDAQ,POINT,40.73445292,-73.99614689,5,3,nyc
7420,0101000020E6100000AB06A38A897E52C0A2A2E2E6F15D4440,danabrej,POINT,40.73394476,-73.97714487,5,3,nyc
7427,0101000020E6100000FB7BC611AD7F52C0502A4CA5C05E4440,UrbanMonsieur,POINT,40.74025408,-73.99493832,5,3,nyc
7442,0101000020E6100000EEC19416E87F52C01B24E93F905F4440,HannahOttenss,POINT,40.74658965,-73.99854054,5,3,nyc
7458,0101000020E610000046A68D34027F52C0CD5F7C2C585D4440,RachelsRadarNYC,POINT,40.72925335,-73.9845096,5,3,nyc
7472,0101000020E6100000BA03A704257F52C07CC41AF4465D4440,JackieSneyers,POINT,40.72872783,-73.98663441,5,3,nyc
7481,0101000020E6100000167CE420B27F52C0E3DC68F87D5F4440,miamoretti,POINT,40.74603181,-73.9952471,5,3,nyc
7484,0101000020E6100000D9A3A2770B7F52C04278B471C45E4440,bogeybando,POINT,40.74037,-73.98507491,5,3,nyc
10982,0101000020E61000008DD4390E957F52C070E8B156025E4440,iyvsv,POINT,40.73444637,-73.99347263,3,3,nyc
7525,0101000020E610000086E6D762F97E52C0A962F0517B5E4440,Richie_rich29,POINT,40.73813843,-73.98397132,5,3,nyc
7530,0101000020E6100000D207C367088052C0A253A1CB655E4440,mikewoodsfox5,POINT,40.73748155,-74.00051302,5,3,nyc
7540,0101000020E61000006D8FBD62B67F52C0F7DA9EE6055E4440,WanderLustGirls,POINT,40.73455508,-73.99550694,5,3,nyc
7549,0101000020E6100000F46C9899807F52C0BB5A7205A95D4440,NicolaRoscio,POINT,40.73172062,-73.99222412,5,3,nyc
7567,0101000020E6100000E0A149DE107F52C0C7B5259BC05E4440,sabachugs,POINT,40.74025287,-73.98540456,5,3,nyc
7600,0101000020E6100000CE1A7A93B87E52C009FF015AE35D4440,pan_tiffany,POINT,40.73350072,-73.98001563,5,3,nyc
7610,0101000020E61000006D61CC4C9F7F52C0F0BC3BCFAB5D4440,Tavonna,POINT,40.73180571,-73.9940979,5,3,nyc
7616,0101000020E6100000AD99C640287F52C056137E88115D4440,3littlebirdsnyc,POINT,40.72709757,-73.98683185,5,3,nyc
7645,0101000020E61000008BA0D6D9758052C01318C29CE65E4440,akedrova,POINT,40.74141273,-74.00719305,5,3,nyc
7657,0101000020E610000067DDD47A9E7E52C0492D733E655D4440,avewee,POINT,40.72965222,-73.97842284,5,3,nyc
7658,0101000020E6100000F1559F69517F52C081572EC8D45D4440,lizmschreiber,POINT,40.73305609,-73.98934403,5,3,nyc
7704,0101000020E6100000E6A56AD4A67F52C09A0C22AD8C5E4440,KellyrKopp,POINT,40.7386681,-73.99455748,5,3,nyc
7718,0101000020E6100000C7E48186467F52C0330A383A1D5E4440,aimeericca,POINT,40.73526695,-73.98867953,5,3,nyc
7725,0101000020E6100000187A0605CC7F52C09187953C645E4440,jdorf,POINT,40.73743398,-73.99682737,5,3,nyc
7730,0101000020E6100000A088450CBB7E52C06B1C5ECEF45D4440,ChristianBmusic,POINT,40.73403339,-73.9801665,5,3,nyc
7744,0101000020E61000004DF0D10BCC7F52C096D212AF5B5E4440,Panda33ren,POINT,40.73717297,-73.99682899,5,3,nyc
7746,0101000020E610000077DD1975467F52C084BB9268725E4440,AmandaWills,POINT,40.73786647,-73.98867538,5,3,nyc
7767,0101000020E610000068324E09E97F52C0BC223AFC1C5E4440,ericinasi,POINT,40.73525956,-73.99859841,5,3,nyc
7797,0101000020E610000043EB3C85F77E52C0253493B9C35C4440,Purpleicious,POINT,40.72472305,-73.98385745,5,3,nyc
7801,0101000020E610000099CFE25AE77F52C0D01752B00C5E4440,TU316L,POINT,40.73476223,-73.99849579,5,3,nyc
7815,0101000020E6100000ED7B378AAA7F52C076C28D8C3C5D4440,StphCv,POINT,40.72841031,-73.99478393,5,3,nyc
7840,0101000020E610000080E1E86CF97E52C02EA360DFB15C4440,rachelsacks,POINT,40.72417824,-73.98397372,5,3,nyc
7841,0101000020E6100000F001B2BE9E7F52C00DF17AF6FD5E4440,gaby_dld,POINT,40.74212533,-73.99406402,5,3,nyc
7852,0101000020E610000096227D83047F52C0CFAC7C01835D4440,LindaBoster2,POINT,40.73056048,-73.98465049,5,3,nyc
7857,0101000020E6100000413C9ED8BB7F52C0BEED1183235E4440,Whillyem,POINT,40.73545874,-73.99584022,5,3,nyc
7869,0101000020E6100000C008D816377F52C0480AB829165F4440,garystager,POINT,40.74286386,-73.98773738,5,3,nyc
7875,0101000020E6100000FEBBFC56847F52C0F3DB0001A55D4440,fanm_nwa,POINT,40.73159802,-73.99245238,5,3,nyc
7878,0101000020E6100000250D45EC998052C057D96FD4A75E4440,advanderziel,POINT,40.73949676,-74.00939471,5,3,nyc
7880,0101000020E6100000C4A32288927F52C06B17AACDC55E4440,homo_loquens,POINT,40.74041148,-73.99331859,5,3,nyc
7916,0101000020E610000089EB3965C57F52C0DF98D0EA855E4440,jacksonsimmonds,POINT,40.73846183,-73.99642306,5,3,nyc
7919,0101000020E610000041DB28BA477F52C0AB3BBB21B25E4440,LizPerrone,POINT,40.73981115,-73.98875288,5,3,nyc
7934,0101000020E61000007CCEA3030E7F52C094CDC949B05D4440,jacksonpanix,POINT,40.73194239,-73.98523036,5,3,nyc
7953,0101000020E61000004C24EA68497F52C0A90351DEE45E4440,DANBUVA,POINT,40.74135951,-73.98885558,5,3,nyc
7979,0101000020E6100000284701A2608052C0FE9C82FC6C5E4440,Ruffunzo,POINT,40.737701,-74.005898,5,3,nyc
7981,0101000020E6100000EB01D282407F52C028B4CD09315E4440,Ms_Yale,POINT,40.73587153,-73.98831244,5,3,nyc
7992,0101000020E61000003FBE2951DB7E52C0F1B7E287EF5C4440,hbgeller,POINT,40.7260599,-73.98213605,5,3,nyc
7993,0101000020E61000000F0C62987A7F52C05F053A8B455E4440,ZuriLyric,POINT,40.73649731,-73.99185762,5,3,nyc
8005,0101000020E61000006BFB9101E47E52C02F09828D8C5D4440,oceans2000,POINT,40.73085183,-73.98266639,5,3,nyc
8014,0101000020E61000007575E870848052C0277901386E5E4440,barbutonyc,POINT,40.73773861,-74.00808356,5,3,nyc
8051,0101000020E6100000A19C89658A7E52C05CE20A20635D4440,alixmcalpine,POINT,40.72958756,-73.97719706,5,3,nyc
8054,0101000020E61000007A88A9A1CB7F52C096F748B5155E4440,ManRepeller,POINT,40.73503748,-73.99680368,5,3,nyc
8056,0101000020E6100000D40BA1F7848052C046F35BCF6B5E4440,EpsonAmerica,POINT,40.7376651,-74.00811568,5,3,nyc
8094,0101000020E61000003AC998B3257F52C046EAE2DBE05D4440,russmarshalek,POINT,40.73342465,-73.98667612,5,3,nyc
8111,0101000020E61000002CC43C8E138052C050A43D56D75D4440,uberstevo,POINT,40.73313406,-74.00119358,5,3,nyc
8118,0101000020E6100000185C5239967F52C00C32B02BB95D4440,AycAcun,POINT,40.73221346,-73.99354394,5,3,nyc
8122,0101000020E6100000F88EB7E8667E52C00AE91990775D4440,MattZeitlin,POINT,40.73021127,-73.97503107,5,3,nyc
8123,0101000020E6100000078D47469A7F52C0F7D47F10285E4440,gabbagabba_bye,POINT,40.73559767,-73.99379117,5,3,nyc
8138,0101000020E61000006591E4C12F7F52C0F97512D7D25D4440,kileyphelan,POINT,40.73299683,-73.98728988,5,3,nyc
8154,0101000020E6100000456F86555B7E52C06BE01EB6BA5D4440,Jiggycomedy,POINT,40.73226048,-73.97432459,5,3,nyc
8157,0101000020E61000002873FBFE307F52C0FC8479B0415D4440,justinbreton,POINT,40.72856718,-73.98736548,5,3,nyc
8170,0101000020E6100000A66F88A74D7F52C04BA20BA83F5D4440,joshbeckerman,POINT,40.72850514,-73.98911465,5,3,nyc
8177,0101000020E6100000BC5F1E958F7F52C04B0CD9AB555D4440,Joseph_Narvaez,POINT,40.72917698,-73.99313858,5,3,nyc
8182,0101000020E610000030BF0D10108052C0466C45D58E5F4440,bigmfnrush,POINT,40.74654642,-74.00098039,5,3,nyc
8201,0101000020E6100000C6AF2F44D47F52C014134847C15D4440,CELIAMENDOZA25,POINT,40.73246089,-73.99733071,5,3,nyc
8209,0101000020E610000086863044EF7F52C025F7C7BDF15E4440,zabackj,POINT,40.74175236,-73.99897866,5,3,nyc
8213,0101000020E6100000566201C02F7F52C0441C0480575E4440,LSlay19,POINT,40.73704529,-73.98728943,5,3,nyc
8221,0101000020E6100000D37B110A5D7F52C0A6F8F013A45D4440,tessamattila,POINT,40.73156976,-73.99005367,5,3,nyc
8243,0101000020E610000013B97DE2427F52C0EEB986F80B5E4440,stephbonilla16,POINT,40.73474032,-73.98845732,5,3,nyc
8247,0101000020E61000006F1283C0CA7F52C0EC51B81E855F4440,playwithkatiek,POINT,40.74625,-73.99675,5,3,nyc
8256,0101000020E61000004D09D2D6127F52C07421DAB7285D4440,MartieHannah,POINT,40.72780512,-73.98552485,5,3,nyc
8273,0101000020E61000000FE6C0BCD17E52C052DF4B446C5D4440,jamesnord,POINT,40.72986654,-73.98155135,5,3,nyc
8290,0101000020E6100000AEFBE0DF548052C0FFA10D7E6A5E4440,lifewithuzi,POINT,40.73762489,-74.00518033,5,3,nyc
8291,0101000020E6100000E6AFD2D5847E52C093B3450C9A5D4440,chloers,POINT,40.73126367,-73.97685762,5,3,nyc
8313,0101000020E610000001834996787F52C0018A0DED4E5F4440,realgoldteeth,POINT,40.74459613,-73.99173505,4,3,nyc
8325,0101000020E6100000D1608D929B7F52C0114D87EB245E4440,GENETICBOI,POINT,40.73550171,-73.99387039,4,3,nyc
8347,0101000020E6100000D7B19D31847F52C0BE32EB9C515E4440,danmaccarone,POINT,40.73686563,-73.99244347,4,3,nyc
8357,0101000020E6100000D9C96461DD7F52C00826B351885D4440,RochaGabriel_,POINT,40.73072263,-73.99788699,4,3,nyc
8360,0101000020E6100000611CF90F2B7F52C03FAEEC067A5D4440,ClarentArthur,POINT,40.73028647,-73.98700332,4,3,nyc
8366,0101000020E61000004F60323C937F52C09A18FD2E0D5E4440,hyejunie,POINT,40.73477733,-73.99336152,4,3,nyc
8373,0101000020E6100000A2D6D1C47D7F52C047B62DA9DE5D4440,Sara_Elshrief,POINT,40.73335757,-73.99205132,4,3,nyc
23230,0101000020E610000092CD55F31C8052C08D5DA27A6B5E4440,fvng,POINT,40.737655,-74.001767,1,3,nyc
8397,0101000020E6100000BC7DD260458052C0EEFCEC91975F4440,samanthaseltzer,POINT,40.74681305,-74.00423451,4,3,nyc
8406,0101000020E6100000BC218D0A9C7F52C0D0285DFA975E4440,lauren_murphh,POINT,40.739013,-73.993899,4,3,nyc
8413,0101000020E6100000E7C4DCBDF57E52C054A9B8F5435E4440,kelselsekelsey,POINT,40.73644897,-73.98374888,4,3,nyc
8417,0101000020E610000069788A873D7F52C06F319AF0265D4440,darielleamber,POINT,40.72775085,-73.98813046,4,3,nyc
8422,0101000020E61000006D751817B77E52C08EB386DEA45D4440,lynngoswick,POINT,40.73159391,-73.97992494,4,3,nyc
8430,0101000020E6100000773BD24BD27F52C06F56D0F6605F4440,boysurfer,POINT,40.74514661,-73.99721046,4,3,nyc
8441,0101000020E6100000D33E671CB47F52C01C972F37315E4440,davecdnb,POINT,40.73587694,-73.9953681,4,3,nyc
8451,0101000020E610000053F4D964C17F52C06B364536465F4440,PAPADOCLIVE,POINT,40.7443302,-73.99617883,4,3,nyc
8468,0101000020E6100000494D9A8A7D7E52C010681B45775D4440,zacharynading,POINT,40.73020233,-73.97641244,4,3,nyc
8471,0101000020E6100000D714E9FA957E52C0767223B8D35C4440,DanBythewood,POINT,40.72521116,-73.97790406,4,3,nyc
8483,0101000020E610000036CB0279B87F52C0F3B0AB240D5F4440,Rob206,POINT,40.7425886,-73.99563432,4,3,nyc
8487,0101000020E610000017ED546DF57F52C01888AFC0A15E4440,prancingpapio,POINT,40.7393113,-73.99935468,4,3,nyc
8492,0101000020E61000008729DBD1497F52C080B01901115D4440,tmengd,POINT,40.72708143,-73.9888806,4,3,nyc
8503,0101000020E61000006A7F0CC2018052C02DF3B1167A5F4440,_bLankitax,POINT,40.74591335,-74.0001073,4,3,nyc
8520,0101000020E61000000B0C59DD6A7F52C0DC7F643A745E4440,Ella_LaPetite,POINT,40.737922,-73.9908975,4,3,nyc
8531,0101000020E6100000D4A603BCF97F52C018AF3FAA5D5E4440,Hayjaygray,POINT,40.73723343,-73.99961758,4,3,nyc
8568,0101000020E6100000F3A2C04CE57F52C0E9C08B212D5F4440,jorgecortell,POINT,40.74356479,-73.99837035,4,3,nyc
8597,0101000020E6100000A1FE0EA03A7F52C0C3B456510F5F4440,vixypix,POINT,40.74265496,-73.9879532,4,3,nyc
8600,0101000020E6100000C63326CC4D7F52C0EB9EE9E3A95D4440,EmmieScan,POINT,40.73174714,-73.98912338,4,3,nyc
8628,0101000020E610000073DE5A81BC7F52C095F61FFCB85D4440,freedomcorp13,POINT,40.73220779,-73.99588045,4,3,nyc
8640,0101000020E6100000CF89775F997F52C0A90881A6EF5E4440,andy_nelson_,POINT,40.74168855,-73.99373614,4,3,nyc
8646,0101000020E610000092C79947BA7E52C06DBA334D375D4440,TheEmpireProd,POINT,40.72825017,-73.98011961,4,3,nyc
8655,0101000020E610000050D105B3917F52C062955EDDA95D4440,aracelynq,POINT,40.73174636,-73.99326778,4,3,nyc
8667,0101000020E6100000DD2E6E82737F52C0D449749ECA5E4440,OlgaKarmansky,POINT,40.74055844,-73.99142514,4,3,nyc
8689,0101000020E61000001FBF96DB668052C0B0E39E32A75E4440,FabienDesgroux,POINT,40.73947747,-74.00627794,4,3,nyc
8700,0101000020E610000075FCBC4ECF7E52C0342C676B545E4440,Tim_Greco,POINT,40.73695128,-73.98140305,4,3,nyc
8708,0101000020E6100000BA032B3DC97F52C04DC38DE7F55E4440,anaanzorena,POINT,40.74187941,-73.99665765,4,3,nyc
8740,0101000020E6100000467B7A747C7E52C041A4B63FDD5D4440,sarahsansom,POINT,40.73331448,-73.97634613,4,3,nyc
8747,0101000020E610000072C66AD2B17E52C08FA1295C8B5D4440,ttottotte,POINT,40.73081543,-73.97960339,4,3,nyc
8759,0101000020E6100000BD5D06CE1F7F52C0727364C4095D4440,nycnic2305,POINT,40.72686057,-73.98631621,4,3,nyc
8765,0101000020E6100000D10ACA3C0B7F52C042A8BD4E8B5E4440,KellieNorton,POINT,40.73862633,-73.98506088,4,3,nyc
8770,0101000020E610000070014FF78D7F52C0B998558EFF5E4440,chinatheperson,POINT,40.74217395,-73.99303992,4,3,nyc
8775,0101000020E610000088DAB2531E7F52C068AE788FD85C4440,judeliana,POINT,40.7253589,-73.98622601,4,3,nyc
8821,0101000020E61000009FA3C0C82C7F52C07A9EAA08585E4440,elisha_jenkinss,POINT,40.73706158,-73.98710841,4,3,nyc
8823,0101000020E61000006EE0ABA9EE7F52C0469A57F90E5E4440,redjeulle,POINT,40.73483197,-73.99894182,4,3,nyc
8828,0101000020E6100000B69E211CB37F52C02BC3B81BC45E4440,LucasBraga,POINT,40.74035975,-73.995307,4,3,nyc
8833,0101000020E610000083510781AE7F52C0FAD902215D5D4440,emmasuoj,POINT,40.72940457,-73.99502588,4,3,nyc
8836,0101000020E610000006A19B813A8052C074DF7BC9905D4440,thomaslibetti,POINT,40.73098105,-74.00357094,4,3,nyc
8838,0101000020E610000097B62C1DFB7F52C0C2EA3CE8615E4440,FoxtailPIES,POINT,40.73736289,-73.99970178,4,3,nyc
8846,0101000020E6100000AD8858CCE17F52C05E15248D3C5E4440,CaphillOmari,POINT,40.73622288,-73.99815663,4,3,nyc
8858,0101000020E6100000BC1061B2277F52C05865325E6B5E4440,CeciliaNY,POINT,40.73765161,-73.9867979,4,3,nyc
8873,0101000020E61000002D9BD6F9B97F52C0FE28A8B0EB5E4440,DavidSalasNYC,POINT,40.74156769,-73.99572607,4,3,nyc
8886,0101000020E6100000FC7796834D8052C092378621EE5E4440,FightForYrWrite,POINT,40.74164218,-74.00473108,4,3,nyc
8896,0101000020E6100000F90AB9EF647F52C0E1C0FDE3B15D4440,dorseyshaw,POINT,40.73199129,-73.99053567,4,3,nyc
8899,0101000020E6100000414A4794917F52C03E76F619C05E4440,onceuponabite,POINT,40.74023747,-73.99326045,4,3,nyc
8905,0101000020E61000003A3D52F1FD7E52C0D5411CF3535D4440,_teeeeeeeeeeej,POINT,40.72912444,-73.98424943,4,3,nyc
8909,0101000020E61000005A1F41B7B87F52C0EE15CC4E755D4440,wagz2it,POINT,40.73014245,-73.99564916,4,3,nyc
8912,0101000020E610000013AE2E445A7E52C0EB33CAA7055E4440,Monylove22,POINT,40.73454759,-73.97425942,4,3,nyc
8914,0101000020E6100000C38C00D9718052C0996C1359B15E4440,dessavvo,POINT,40.73978723,-74.00694871,4,3,nyc
8922,0101000020E6100000CD7E1795188052C0ECCB46A5605E4440,Herndy,POINT,40.73732439,-74.00150039,4,3,nyc
8928,0101000020E6100000FE772BE8C97F52C09713DD48135F4440,YTsuna,POINT,40.74277602,-73.99669842,4,3,nyc
8949,0101000020E6100000A3A3243DEF7E52C09E2BC6D09C5E4440,taylorrambo585,POINT,40.73916063,-73.98335198,4,3,nyc
8951,0101000020E610000075C12A28967F52C014F2395E9E5E4440,TinaAmini,POINT,40.73920801,-73.99353985,4,3,nyc
8953,0101000020E61000002389DA0D8D7F52C08C16DA18BF5D4440,cstang25,POINT,40.73239432,-73.99298426,4,3,nyc
8989,0101000020E6100000BFFFE25B507F52C01AECD9B5B55D4440,2Shamz,POINT,40.73210786,-73.98927972,4,3,nyc
9008,0101000020E61000009A931799807F52C04A7BC54B1E5E4440,ryansongalia,POINT,40.73529956,-73.992224,4,3,nyc
9014,0101000020E6100000205DCF84A47F52C074618309CC5E4440,missjohnsonxo,POINT,40.74060172,-73.99441643,4,3,nyc
9032,0101000020E6100000FC18F70FF77E52C0A441233B635E4440,Atdam,POINT,40.73740329,-73.98382949,4,3,nyc
9072,0101000020E610000021B159051C7F52C0C9A66452265E4440,Britta________,POINT,40.73554449,-73.98608526,4,3,nyc
9086,0101000020E61000004EB7CB02967F52C0D0313918DE5D4440,KaileighAllen,POINT,40.73334029,-73.99353094,4,3,nyc
9088,0101000020E6100000E8BA95CA407F52C0B56C105A4D5E4440,jackiewidmann,POINT,40.73673559,-73.98832955,4,3,nyc
9094,0101000020E61000006F078FDB947F52C02494A573515E4440,WritingToStage,POINT,40.73686071,-73.99346055,4,3,nyc
9099,0101000020E6100000767EFE39947F52C080F63CE2845E4440,camtyox,POINT,40.73843029,-73.99342203,4,3,nyc
9105,0101000020E61000002E3C2F15DB7E52C0FEA0AA19845E4440,TracyLMar,POINT,40.73840638,-73.98212175,4,3,nyc
9113,0101000020E61000007AA4038A3F7F52C069A48C55D65C4440,sexmirez,POINT,40.72529096,-73.98825312,4,3,nyc
9130,0101000020E6100000EA78ED4E8E7F52C07CFADF7C305E4440,hungrymerchant,POINT,40.73585473,-73.99306081,4,3,nyc
9140,0101000020E6100000411CDAB61E7F52C01B8B7D34625D4440,beta_fig,POINT,40.72955948,-73.98624965,4,3,nyc
9150,0101000020E6100000CD0EC890E97E52C005630AF7C65C4440,ciao_bellavita,POINT,40.72482193,-73.98300571,4,3,nyc
9156,0101000020E6100000F26C0335448052C00F2FE301405F4440,LL913,POINT,40.74414085,-74.00416303,4,3,nyc
9167,0101000020E61000002461DF4E628052C0E5368E16EF5D4440,eljefeLAVISH,POINT,40.73385889,-74.00600025,4,3,nyc
9168,0101000020E6100000D11065DA048052C03CADB221C55D4440,Yumma3x,POINT,40.73257848,-74.00029621,4,3,nyc
9178,0101000020E6100000FB6882F2487F52C001F3567E955E4440,MinaaaMouse,POINT,40.73893718,-73.98882735,4,3,nyc
9179,0101000020E61000008FECDF2FC57F52C082269907F65D4440,amynjacks,POINT,40.73407073,-73.99641034,4,3,nyc
9182,0101000020E61000004776C6734D8052C09175DD00D85D4440,c_rev_nyc,POINT,40.7331544,-74.00472731,4,3,nyc
9206,0101000020E61000009E36578B177F52C0C937FCEA815D4440,TommyMitche11,POINT,40.73052728,-73.98581203,4,3,nyc
9252,0101000020E6100000906503E1B17F52C0D970A2A7925D4440,jakkerrzz,POINT,40.73103805,-73.99523187,4,3,nyc
9262,0101000020E6100000BC828661347F52C02181F56E625E4440,LapGongLeong,POINT,40.73737895,-73.98757208,4,3,nyc
9265,0101000020E6100000B583196C8D7E52C047D01411305E4440,thomaswnance,POINT,40.73584188,-73.97738173,4,3,nyc
9270,0101000020E6100000D9CFFFFED67F52C032D30F4DCD5D4440,deanjbell,POINT,40.73282779,-73.99749732,4,3,nyc
9272,0101000020E610000069E191FC318052C0AE889277AB5E4440,Veedaws,POINT,40.73960776,-74.00305094,4,3,nyc
9273,0101000020E61000001827BEDA517F52C010585AC2B15D4440,jared_svoboda,POINT,40.73198728,-73.989371,4,3,nyc
9307,0101000020E61000005C75DB8D577F52C08ED329F2185F4440,Anthony_Zayas,POINT,40.74294879,-73.98971888,4,3,nyc
9312,0101000020E61000009043ED4C1B7F52C0A2751A8AB75E4440,lbsquid,POINT,40.73997618,-73.98604129,4,3,nyc
9317,0101000020E6100000C554FA09678052C0215B96AFCB5E4440,ericgensinger,POINT,40.740591,-74.006289,4,3,nyc
9319,0101000020E61000006C98A1F1447F52C0A3C9C518585D4440,beyondvapeny,POINT,40.729251,-73.988583,4,3,nyc
9322,0101000020E6100000892D98531D7F52C0CDBE1BA0EE5D4440,KVNG_,POINT,40.73384477,-73.98616495,4,3,nyc
9332,0101000020E6100000619435240D7F52C093BE94AA025D4440,savagebearfilms,POINT,40.72664387,-73.98517709,4,3,nyc
9335,0101000020E6100000BD923F73717F52C0A3AB19BE2A5D4440,PearlJPark,POINT,40.7278669,-73.99129945,4,3,nyc
9336,0101000020E6100000275D6533288052C0CAC44A585D5E4440,ScottBeale,POINT,40.73722366,-74.00245366,4,3,nyc
9347,0101000020E6100000A1F8CEBBB37E52C007827CE0155D4440,Johnny_Spin,POINT,40.72723013,-73.97972007,4,3,nyc
9352,0101000020E610000051C5A6F82C7F52C08E7CB9AA475D4440,JobsatVA,POINT,40.7287496,-73.98711983,4,3,nyc
9368,0101000020E6100000C3397692257F52C065FCFB8C8B5E4440,EleonoraSrugo,POINT,40.73863375,-73.98666822,4,3,nyc
9370,0101000020E6100000DF3D9BB0987F52C09964A2101A5E4440,mishida1993,POINT,40.73517044,-73.99369445,4,3,nyc
9375,0101000020E6100000C781BAF5D87F52C079593419E55D4440,juanomatic,POINT,40.73355403,-73.99761718,4,3,nyc
9385,0101000020E6100000E0A0FF164B7F52C0BCE933F3A65D4440,_noherosallowed,POINT,40.73165741,-73.98895812,4,3,nyc
9401,0101000020E6100000B0A1E58A5C7F52C0F36CFBC3BB5E4440,JonahFalcon,POINT,40.74010515,-73.99002335,4,3,nyc
9430,0101000020E6100000E01986F2F27F52C0FB37F5A2725D4440,ClarBlanco,POINT,40.73006093,-73.99920333,4,3,nyc
9433,0101000020E610000034CF7C94728052C0920B088CF95E4440,ADEAMonline,POINT,40.74199057,-74.00699341,4,3,nyc
9445,0101000020E61000001E58A72D627F52C0673C3A432B5D4440,NJWineandBeer,POINT,40.72788277,-73.99036733,4,3,nyc
9451,0101000020E6100000DE077B6EBC7E52C02B4E94087D5E4440,lisawellspr,POINT,40.73819072,-73.98025095,4,3,nyc
9469,0101000020E6100000155EBCFEA87F52C0D4424D1D795D4440,jonasPRME,POINT,40.73025862,-73.99468964,4,3,nyc
9470,0101000020E61000008B36859DBB7E52C0E0C9FA0F615D4440,LasagnaBernadet,POINT,40.72952461,-73.98020113,4,3,nyc
9471,0101000020E6100000E6690AAEC37F52C08F1E1A71DC5D4440,Poni_Boy,POINT,40.73328985,-73.99631835,4,3,nyc
9473,0101000020E61000001763C347827F52C09DB7D2E7FA5D4440,ionaskon,POINT,40.73421953,-73.99232668,4,3,nyc
9477,0101000020E6100000719330572F8052C02FE1D05BBC5D4440,lionmoris,POINT,40.73231075,-74.00288944,4,3,nyc
9487,0101000020E6100000523C9945897F52C07213185FF25E4440,loricheeknyc,POINT,40.74177159,-73.99275341,4,3,nyc
9492,0101000020E6100000B04E5B44D07F52C0311A6458E65E4440,laceystratton,POINT,40.74140458,-73.99708661,4,3,nyc
9497,0101000020E61000004BFB308CC57E52C01FBDE13E725E4440,Yes_Cuban_B,POINT,40.7378615,-73.98080735,4,3,nyc
9509,0101000020E6100000926DC771F37F52C03B2D89FDAF5E4440,stephkornblum,POINT,40.7397458,-73.99923367,4,3,nyc
9518,0101000020E610000054EFA12BAE7E52C04BD82BEA1B5D4440,AscotDiamonds,POINT,40.72741439,-73.97938052,4,3,nyc
9534,0101000020E6100000E8D542C1F37E52C091600DC4705E4440,e_compton,POINT,40.73781634,-73.98362762,4,3,nyc
9541,0101000020E610000022FA18204F8052C0C45A21510D5E4440,Joe_da_Bruiser,POINT,40.7347814,-74.00482943,4,3,nyc
9555,0101000020E6100000D8A81CCD307F52C041CE7F38DD5D4440,SarahMShaker,POINT,40.73331362,-73.98735359,4,3,nyc
9563,0101000020E61000003DB733C0438052C05F32E1D9165E4440,janneltherese,POINT,40.73507236,-74.00413518,4,3,nyc
9575,0101000020E6100000EC39021B847F52C0619B5CA51E5F4440,soph_scar,POINT,40.74312274,-73.99243808,4,3,nyc
9592,0101000020E610000058537A229F7F52C0149D9FC12A5F4440,keeganforte,POINT,40.74349232,-73.99408781,4,3,nyc
9616,0101000020E61000003826D588EA7F52C04F7FAC96AA5F4440,KCZEN,POINT,40.74739345,-73.99868985,4,3,nyc
9635,0101000020E61000003B429B56A97F52C0E9A57B007F5D4440,JohnRHorton,POINT,40.73043829,-73.99471059,4,3,nyc
9638,0101000020E6100000B79C2A63AC7F52C083E4190B755D4440,kristinamr36,POINT,40.73013438,-73.99489669,4,3,nyc
9639,0101000020E610000094052361E57F52C0ADF4A0C1225F4440,hashtagronnie,POINT,40.74324818,-73.99837521,4,3,nyc
9654,0101000020E61000008B7D3462077F52C089646587BA5E4440,maggieboyle,POINT,40.74006741,-73.98482566,4,3,nyc
