,Unnamed: 0,UserID,Username,Tweeted_At,Tweet ID,Location,Geo,Place,Profile_Create_at,Retweeted_Count,Text,geometry,datetime
100341,146290,,MrNaassir,Tue Feb 17 12:09:10 +0000 2015,567657002118443008,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054547, -73.82373573]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@Leonor188 @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/keU93AVOU3,POINT (40.69054547 -73.82373573),2015-02-17 12:09:10
100342,146291,,MrNaassir,Tue Feb 17 12:09:01 +0000 2015,567656964457766912,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054547, -73.82373573]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@Leonor188 @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/En42YtK4DA,POINT (40.69054547 -73.82373573),2015-02-17 12:09:01
100365,146314,,MrNaassir,Tue Feb 17 12:07:24 +0000 2015,567656555991277569,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055199, -73.8238077]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@almohid:@MrNaassir @alhadimmsendo @dermott_ann @Domi52778@roseflourish_13 @EbtsamYounis@Leonor188 @angeles1marita wow Nasir lovely picTY,POINT (40.69055199 -73.8238077),2015-02-17 12:07:24
100372,146321,,MrNaassir,Tue Feb 17 12:06:36 +0000 2015,567656356958588928,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056944, -73.82379262]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,6,@licanraycita: @ninigirl84 @periyakulam @MrNaassir @MrciaSoleLua @PAizkorbe @gede_prama @SJS888 Good day friends!! http://t.co/XK7dCxFoIw,POINT (40.69056944 -73.82379262000001),2015-02-17 12:06:36
100640,146589,,MrNaassir,Tue Feb 17 11:44:44 +0000 2015,567650852857712640,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905724, -73.8237935]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@almohid: @dermott_ann @Domi52778 @roseflourish_13 @myaf123 @MrNaassir @alhadimmsendo http://t.co/FDhRUa0sUP
",POINT (40.6905724 -73.82379349999999),2015-02-17 11:44:44
100648,146597,,MrNaassir,Tue Feb 17 11:44:04 +0000 2015,567650683361697793,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056888, -73.82379108]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,http://t.co/KFR0XI0HS5,POINT (40.69056888 -73.82379108000001),2015-02-17 11:44:04
100653,146602,,MrNaassir,Tue Feb 17 11:43:39 +0000 2015,567650582362882048,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057101, -73.82378357]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,4,@almohid @alhadimmsendo @dermott_ann @Domi52778 @roseflourish_13 @EbtsamYounis @Leonor188 @angeles1marita http://t.co/5W7VOkRqqk,POINT (40.69057101 -73.82378357),2015-02-17 11:43:39
100655,146604,,MrNaassir,Tue Feb 17 11:43:26 +0000 2015,567650524917678081,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057101, -73.82378357]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@almohid @alhadimmsendo @dermott_ann @Domi52778 @roseflourish_13 @EbtsamYounis @Leonor188 @angeles1marita http://t.co/i55LXkD2HS,POINT (40.69057101 -73.82378357),2015-02-17 11:43:26
100664,146613,,MrNaassir,Tue Feb 17 11:42:37 +0000 2015,567650319648448512,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69052652, -73.82385615]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@angeles1marita @iwug_icosatek @dermott_ann @Domi52778 @almohid @roseflourish_13 @FaticoniPiero http://t.co/berkYYvubS,POINT (40.69052652 -73.82385615),2015-02-17 11:42:37
100669,146618,,MrNaassir,Tue Feb 17 11:42:11 +0000 2015,567650210395217921,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054021, -73.8237729]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@Domi52778 @almohid @GCHDutta @dermott_ann @Leonor188 @roseflourish_13 @space_mattt http://t.co/V0AkyGY8p0,POINT (40.69054021 -73.82377289999999),2015-02-17 11:42:11
100674,146623,,MrNaassir,Tue Feb 17 11:41:34 +0000 2015,567650057626083328,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053751, -73.82377107]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@Domi52778 @almohid @GCHDutta @dermott_ann @Leonor188 @roseflourish_13 @space_mattt http://t.co/PfazcHdOFH,POINT (40.69053751 -73.82377107000001),2015-02-17 11:41:34
100692,146641,,MrNaassir,Tue Feb 17 11:39:21 +0000 2015,567649498886053888,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055472, -73.82379502]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,@roseflourish_13 @space_mattt @Domi52778 @GCHDutta @almohid @dermott_ann @Leonor188 @myaf123 @YEinsam http://t.co/zMTNSCLdzz,POINT (40.69055472 -73.82379502000001),2015-02-17 11:39:21
100700,146649,,MrNaassir,Tue Feb 17 11:38:42 +0000 2015,567649333445931008,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054722, -73.82378719]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,4,@dermott_ann @roseflourish_13 @almohid @Leonor188 @EbtsamYounis @angeles1marita @Domi52778 http://t.co/VRXkZvZIFe,POINT (40.69054722 -73.82378719),2015-02-17 11:38:42
100707,146656,,MrNaassir,Tue Feb 17 11:38:07 +0000 2015,567649188113313792,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056954, -73.82377991]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@dermott_ann:@MrNaassir @roseflourish_13@almohid @Leonor188@EbtsamYounis @angeles1marita@Domi52778 http://t.co/n2FrvTQAf5
Beautiful shot",POINT (40.69056954 -73.82377991),2015-02-17 11:38:07
100767,146716,,MrNaassir,Tue Feb 17 11:31:40 +0000 2015,567647566805086208,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055983, -73.82380482]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@roseflourish_13:@MrNaassir A morning Treat, a Feast  (for the eyes ) of flowers. Thanks for your Kindness, Rose.
You are welcome Dear",POINT (40.69055983 -73.82380482000001),2015-02-17 11:31:40
100798,146747,,MrNaassir,Tue Feb 17 11:28:55 +0000 2015,567646871410458624,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057652, -73.82382378]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@roseflourish_13:@MrNaassir Thanks So Thoughtful, Rose. 
Have an amazing Day.
You are welcome
Dear Rose http://t.co/IVaL9AbqHx",POINT (40.69057652 -73.82382378),2015-02-17 11:28:55
100846,146795,,MrNaassir,Tue Feb 17 11:24:14 +0000 2015,567645695281479681,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056314, -73.82377297]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@angeles1marita @almohid @alhadimmsendo @dermott_ann @Domi52778 @roseflourish_13 @EbtsamYounis @Leonor188 http://t.co/FpjxZPU3OC,POINT (40.69056314 -73.82377296999999),2015-02-17 11:24:14
100847,146796,,MrNaassir,Tue Feb 17 11:24:07 +0000 2015,567645665527091200,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054098, -73.82379109]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,@angeles1marita @iwug_icosatek @dermott_ann @Domi52778 @almohid @roseflourish_13 @FaticoniPiero http://t.co/Zhvb03Tzex,POINT (40.69054098 -73.82379109),2015-02-17 11:24:07
100853,146802,,MrNaassir,Tue Feb 17 11:23:46 +0000 2015,567645578029715456,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051154, -73.82383341]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@roseflourish_13 http://t.co/ihlyKPMV0d,POINT (40.69051154 -73.82383341000001),2015-02-17 11:23:46
100857,146806,,MrNaassir,Tue Feb 17 11:23:33 +0000 2015,567645522857848832,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051413, -73.82383647]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@roseflourish_13 http://t.co/MTLcFwSzRT,POINT (40.69051413 -73.82383647),2015-02-17 11:23:33
100867,146816,,MrNaassir,Tue Feb 17 11:22:54 +0000 2015,567645358998974465,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051092, -73.82383462]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@roseflourish_13 http://t.co/913Q6o4QMM,POINT (40.69051092 -73.82383462),2015-02-17 11:22:54
100869,146818,,MrNaassir,Tue Feb 17 11:22:35 +0000 2015,567645277155512320,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69050556, -73.82397743]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@roseflourish_13 http://t.co/ht4P2lbdjC,POINT (40.69050556 -73.82397743),2015-02-17 11:22:35
100901,146850,,MrNaassir,Tue Feb 17 11:20:19 +0000 2015,567644707338346496,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69049868, -73.82395793]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@GunnelJohansso7: #StopYuLin2015 #animalcruelty #meatmarketinAsia http://t.co/nUtO5pLEj4
",POINT (40.69049868 -73.82395793000001),2015-02-17 11:20:19
100904,146853,,MrNaassir,Tue Feb 17 11:20:11 +0000 2015,567644674434031617,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69049353, -73.82395505]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@GunnelJohansso7 
   
Thank you to everyone following me
Gracias Por Seguirme http://t.co/FLgbDE8oXo",POINT (40.69049353 -73.82395505),2015-02-17 11:20:11
